constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
intermediate majority,0.5865346048945219,0.3798019073417828,0.12931034482758622,39,990,10,3,455,1000
majority,0.7056424057822154,0.5584636086733231,0.932258064516129,94,990,10,3,455,1000
minority,0.5663758082234672,0.34956371233520084,0.049019607843137254,94,990,10,3,455,1000
consensus,0.749179508154177,0.6237692622312656,1,3,990,10,3,456,1000
intermediate majority,0.5686591748782944,0.3529887623174416,0.08928571428571429,42,990,10,3,456,1000
majority,0.7162551426050556,0.5743827139075834,0.9373088685015291,96,990,10,3,456,1000
minority,0.5693180613016512,0.35397709195247673,0.02577319587628866,96,990,10,3,456,1000
consensus,0.7745025811522889,0.6617538717284334,1,4,990,10,3,457,1000
dissensus,0.7133358515178164,0.5700037772767246,0.5,1,990,10,3,457,1000
intermediate majority,0.5964516791206768,0.3946775186810151,0.09027777777777778,50,990,10,3,457,1000
majority,0.7143952763598266,0.5715929145397399,0.9483037156704361,94,990,10,3,457,1000
minority,0.5475237484637248,0.32128562269558725,0.03389830508474576,94,990,10,3,457,1000
consensus,0.7265472173846017,0.5898208260769024,1,3,990,10,3,458,1000
dissensus,0.7058568396993603,0.5587852595490403,0.5,2,990,10,3,458,1000
intermediate majority,0.6012834808032992,0.4019252212049488,0.08547008547008547,43,990,10,3,458,1000
majority,0.7127422144448133,0.5691133216672201,0.9473684210526315,94,990,10,3,458,1000
minority,0.5462344752233511,0.3193517128350266,0.011299435028248588,94,990,10,3,458,1000
consensus,0.7338157273673763,0.6007235910510644,1,4,990,10,3,459,1000
dissensus,0.6158481285441667,0.4237721928162501,0.5,1,990,10,3,459,1000
intermediate majority,0.5528779702079107,0.32931695531186617,0.020689655172413793,56,990,10,3,459,1000
majority,0.7129374653523127,0.5694061980284691,0.9729299363057324,94,990,10,3,459,1000
minority,0.5500380686370883,0.3250571029556324,0.017964071856287425,94,990,10,3,459,1000
consensus,0.6909999119816348,0.5364998679724522,1,2,990,10,3,460,1000
intermediate majority,0.5770338893973408,0.36555083409601125,0.06422018348623854,42,990,10,3,460,1000
majority,0.7113078974933457,0.5669618462400184,0.967016491754123,97,990,10,3,460,1000
minority,0.5600541281118617,0.3400811921677927,0,97,990,10,3,460,1000
consensus,0.6714065271864336,0.5071097907796502,1,5,990,10,3,461,1000
intermediate majority,0.5387229209280565,0.30808438139208477,0.03361344537815126,47,990,10,3,461,1000
majority,0.7234767152590236,0.5852150728885354,0.9723926380368099,94,990,10,3,461,1000
minority,0.5488663323607509,0.32329949854112633,0.011834319526627219,94,990,10,3,461,1000
consensus,0.7692682977765799,0.6539024466648699,1,2,990,10,3,462,1000
dissensus,0.6195649653906002,0.4293474480859004,0.5,2,990,10,3,462,1000
intermediate majority,0.5559940458861766,0.33399106882926494,0.06060606060606061,39,990,10,3,462,1000
majority,0.7216290285518567,0.582443542827785,0.93993993993994,95,990,10,3,462,1000
minority,0.5592108807123795,0.33881632106856924,0.010810810810810811,95,990,10,3,462,1000
consensus,0.7264595524563144,0.5896893286844715,1,2,990,10,3,463,1000
dissensus,0.6219623055231447,0.4329434582847171,0.5,2,990,10,3,463,1000
intermediate majority,0.5613381567139489,0.34200723507092334,0.038461538461538464,38,990,10,3,463,1000
majority,0.7069472197684806,0.5604208296527209,0.9437689969604863,95,990,10,3,463,1000
minority,0.561011344973817,0.34151701746072544,0.031914893617021274,95,990,10,3,463,1000
dissensus,0.6237320769422998,0.4355981154134498,0.5,1,990,10,3,464,1000
intermediate majority,0.5679174343340806,0.35187615150112084,0.0603448275862069,43,990,10,3,464,1000
majority,0.7145882518933414,0.5718823778400121,0.9523809523809523,98,990,10,3,464,1000
minority,0.5893530484896695,0.38402957273450433,0.023474178403755867,98,990,10,3,464,1000
consensus,0.7529340952634812,0.6294011428952218,1,5,990,10,3,465,1000
dissensus,0.5774805179797113,0.36622077696956695,0.5,1,990,10,3,465,1000
intermediate majority,0.5698996516703456,0.3548494775055183,0,45,990,10,3,465,1000
majority,0.7155471197456529,0.5733206796184792,0.9823434991974318,93,990,10,3,465,1000
minority,0.542708203789631,0.3140623056844465,0.02631578947368421,93,990,10,3,465,1000
consensus,0.6264079546555877,0.43961193198338155,1,1,990,10,3,466,1000
dissensus,0.5830876318893085,0.37463144783396274,0.5,1,990,10,3,466,1000
intermediate majority,0.5368830682612801,0.30532460239192005,0.07291666666666667,37,990,10,3,466,1000
majority,0.7161112559244728,0.5741668838867091,0.9674556213017751,97,990,10,3,466,1000
minority,0.5364511258232247,0.3046766887348372,0.015151515151515152,97,990,10,3,466,1000
intermediate majority,0.5699165713542732,0.3548748570314098,0.11612903225806452,55,990,10,3,467,1000
majority,0.71297797327011,0.569466959905165,0.9311424100156495,99,990,10,3,467,1000
minority,0.5550771737075253,0.3326157605612879,0.05102040816326531,99,990,10,3,467,1000
consensus,0.6920365262854223,0.5380547894281336,1,2,990,10,3,468,1000
intermediate majority,0.5688033851402763,0.35320507771041443,0.042105263157894736,36,990,10,3,468,1000
majority,0.7096580047620586,0.564487007143088,0.9574780058651027,97,990,10,3,468,1000
minority,0.5619867920669661,0.34298018810044917,0,97,990,10,3,468,1000
dissensus,0.528471745364368,0.292707618046552,0.5,1,990,10,3,469,1000
intermediate majority,0.5777167704784208,0.3665751557176312,0.03418803418803419,44,990,10,3,469,1000
majority,0.7176476955930913,0.5764715433896369,0.9806835066864784,98,990,10,3,469,1000
minority,0.5671712476073911,0.35075687141108675,0.015789473684210527,98,990,10,3,469,1000
intermediate majority,0.5431896090977689,0.31478441364665344,0,39,990,10,3,470,1000
majority,0.7222235385006097,0.5833353077509147,0.9702823179791976,99,990,10,3,470,1000
minority,0.5501807382732131,0.3252711074098196,0.028037383177570093,99,990,10,3,470,1000
consensus,0.7378382274415345,0.6067573411623016,1,2,990,10,3,471,1000
dissensus,0.5513477151592573,0.3270215727388859,0.5,1,990,10,3,471,1000
intermediate majority,0.5613753156951414,0.3420629735427121,0.038461538461538464,38,990,10,3,471,1000
majority,0.7192621267489928,0.5788931901234892,0.955177743431221,96,990,10,3,471,1000
minority,0.5693806036556678,0.3540709054835016,0.023923444976076555,96,990,10,3,471,1000
consensus,0.7246753121415774,0.5870129682123661,1,1,990,10,3,472,1000
intermediate majority,0.6033167516418662,0.4049751274627992,0.12307692307692308,48,990,10,3,472,1000
majority,0.7209991905358141,0.581498785803721,0.9579579579579579,98,990,10,3,472,1000
minority,0.5630283053606695,0.3445424580410042,0.016304347826086956,98,990,10,3,472,1000
dissensus,0.73001982318237435,0.5950297347735615,0.5,1,990,10,3,473,1000
intermediate majority,0.5609024979394365,0.34135374690915465,0.03418803418803419,44,990,10,3,473,1000
majority,0.7182261747801773,0.5773392621702659,0.9750367107195301,98,990,10,3,473,1000
minority,0.5691165981913197,0.35367489728697954,0.016483516483516484,98,990,10,3,473,1000
consensus,0.7813351235973339,0.6720026853960008,1,1,990,10,3,474,1000
dissensus,0.5927289413443456,0.3890934120165184,0.5,1,990,10,3,474,1000
intermediate majority,0.5569699911557403,0.33545498673361046,0.038834951456310676,38,990,10,3,474,1000
majority,0.721629573045195,0.5824443595677925,0.9717261904761905,97,990,10,3,474,1000
minority,0.5588628252506511,0.3382942378759767,0.020512820512820513,97,990,10,3,474,1000
consensus,0.8427663675975055,0.7641495513962583,1,1,990,10,3,475,1000
dissensus,0.586875483688588,0.38031322553288194,0.5,1,990,10,3,475,1000
intermediate majority,0.5622352859924137,0.3433529289886205,0.11290322580645161,49,990,10,3,475,1000
majority,0.7143602092770096,0.5715403139155144,0.9576399394856279,97,990,10,3,475,1000
minority,0.5568687436623952,0.3353031154935928,0.016216216216216217,97,990,10,3,475,1000
consensus,0.7505613583864438,0.6258420375796656,1,3,990,10,3,476,1000
intermediate majority,0.5814118213271006,0.3721177319906509,0.1,49,990,10,3,476,1000
majority,0.7127757780074511,0.5691636670111766,0.9599383667180277,96,990,10,3,476,1000
minority,0.5770280187911805,0.3655420281867708,0.011049723756906077,96,990,10,3,476,1000
consensus,0.6777977515012026,0.5166966272518039,1,3,990,10,3,477,1000
intermediate majority,0.5661554947403855,0.34923324211057827,0,48,990,10,3,477,1000
majority,0.7179384264777229,0.5769076397165843,0.9941002949852508,96,990,10,3,477,1000
minority,0.5403670752188191,0.31055061282822866,0.01875,96,990,10,3,477,1000
consensus,0.7249402762933945,0.5874104144400918,1,2,990,10,3,478,1000
dissensus,0.5829606955327715,0.37444104329915723,0.5,2,990,10,3,478,1000
intermediate majority,0.5633168165162414,0.3449752247743622,0.06722689075630252,44,990,10,3,478,1000
majority,0.7165292471819245,0.5747938707728868,0.9780907668231612,95,990,10,3,478,1000
minority,0.5695550721187222,0.3543326081780833,0,95,990,10,3,478,1000
consensus,0.7314238045364619,0.5971357068046929,1,1,990,10,3,479,1000
intermediate majority,0.5801135526406637,0.37017032896099544,0.06666666666666667,48,990,10,3,479,1000
majority,0.7105564762414814,0.5658347143622222,0.9476047904191617,98,990,10,3,479,1000
minority,0.557196233097092,0.33579434964563804,0,98,990,10,3,479,1000
consensus,0.7002096615576496,0.5503144923364743,1,1,990,10,3,480,1000
dissensus,0.6310838094369198,0.4466257141553797,0.5,2,990,10,3,480,1000
intermediate majority,0.5888566483141181,0.38328497247117704,0.02564102564102564,47,990,10,3,480,1000
majority,0.7211846358935359,0.5817769538403038,0.9651515151515152,96,990,10,3,480,1000
minority,0.5608177574602496,0.3412266361903746,0.02185792349726776,96,990,10,3,480,1000
consensus,0.6835813558155982,0.5253720337233972,1,4,990,10,3,481,1000
dissensus,0.6110182905569673,0.41652743583545093,0.5,1,990,10,3,481,1000
intermediate majority,0.563986356040862,0.345979534061293,0.10714285714285714,51,990,10,3,481,1000
majority,0.7154610970529677,0.5731916455794515,0.9551282051282052,94,990,10,3,481,1000
minority,0.5680124071765352,0.3520186107648029,0,94,990,10,3,481,1000
dissensus,0.59284761804156,0.38927142706234014,0.5,2,990,10,3,482,1000
intermediate majority,0.5509007364147525,0.32635110462212874,0.04827586206896552,54,990,10,3,482,1000
majority,0.7216498894136586,0.5824748341204878,0.9709480122324159,97,990,10,3,482,1000
minority,0.5643433332851713,0.34651499992775686,0.017543859649122806,97,990,10,3,482,1000
consensus,0.7676596000945817,0.6514894001418725,1,2,990,10,3,483,1000
dissensus,0.6531885990717758,0.4797828986076639,0.5,1,990,10,3,483,1000
intermediate majority,0.5624963961712091,0.34374459425681364,0.06862745098039216,39,990,10,3,483,1000
majority,0.7186211790738986,0.5779317686108477,0.9666666666666667,96,990,10,3,483,1000
minority,0.5438832432872017,0.31582486493080253,0.015151515151515152,96,990,10,3,483,1000
consensus,0.6922843075202157,0.5384264612803236,1,2,990,10,3,484,1000
intermediate majority,0.5144268261768351,0.2716402392652526,0,49,990,10,3,484,1000
majority,0.7148498098491269,0.5722747147736905,0.9878603945371776,97,990,10,3,484,1000
minority,0.5572596231063248,0.3358894346594872,0,97,990,10,3,484,1000
consensus,0.6891991978097294,0.533798796714594,1,3,990,10,3,485,1000
dissensus,0.521905551571399,0.2828583273570985,0.5,1,990,10,3,485,1000
intermediate majority,0.5553486236253433,0.3330229354380149,0,47,990,10,3,485,1000
majority,0.7177854643081821,0.5766781964622731,0.9707241910631741,95,990,10,3,485,1000
minority,0.5520245057921822,0.3280367586882733,0.03389830508474576,95,990,10,3,485,1000
consensus,0.72194558341677,0.5829183751251549,1,2,990,10,3,486,1000
dissensus,0.6678002130550643,0.5017003195825964,0.5,1,990,10,3,486,1000
intermediate majority,0.5739097603325987,0.360864640498898,0.03759398496240601,51,990,10,3,486,1000
majority,0.698414465333697,0.5476216980005455,0.9263803680981595,96,990,10,3,486,1000
minority,0.5687359585462227,0.353103937819334,0.06857142857142857,96,990,10,3,486,1000
consensus,0.7090473410945076,0.5635710116417614,1,4,990,10,3,487,1000
dissensus,0.6942120862038186,0.5413181293057279,0.5,1,990,10,3,487,1000
intermediate majority,0.5564803314116723,0.3347204971175084,0.028037383177570093,40,990,10,3,487,1000
majority,0.7235805442830062,0.5853708164245093,0.9611801242236024,94,990,10,3,487,1000
minority,0.562905592864422,0.34435838929663304,0.010582010582010581,94,990,10,3,487,1000
consensus,0.7268748845004788,0.5903123267507181,1,5,990,10,3,488,1000
dissensus,0.677722262358293,0.5165833935374394,0.5,1,990,10,3,488,1000
intermediate majority,0.5510909556237172,0.32663643343557575,0.030303030303030304,49,990,10,3,488,1000
majority,0.7269397615287817,0.5904096422931725,0.9667194928684627,93,990,10,3,488,1000
minority,0.5495998376465501,0.32439975646982516,0,93,990,10,3,488,1000
consensus,0.7339626569766552,0.6009439854649827,1,3,990,10,3,489,1000
intermediate majority,0.5174327681570331,0.2761491522355497,0.02830188679245283,41,990,10,3,489,1000
majority,0.7153351433495793,0.573002715024369,0.9669172932330827,96,990,10,3,489,1000
minority,0.5386504569046554,0.3079756853569831,0.026455026455026454,96,990,10,3,489,1000
consensus,0.782643460323258,0.6739651904848871,1,4,990,10,3,490,1000
dissensus,0.6257238718836258,0.4385858078254387,0.5,1,990,10,3,490,1000
intermediate majority,0.5471250781964889,0.32068761729473333,0.034782608695652174,39,990,10,3,490,1000
majority,0.7201088142641229,0.5801632213961843,0.9733124018838305,94,990,10,3,490,1000
minority,0.5509057509661686,0.3263586264492528,0.015957446808510637,94,990,10,3,490,1000
consensus,0.7903237289749087,0.6854855934623629,1,1,990,10,3,491,1000
intermediate majority,0.5736282078148185,0.3604423117222278,0.06569343065693431,52,990,10,3,491,1000
majority,0.7179308900123398,0.5768963350185096,0.9573820395738204,98,990,10,3,491,1000
minority,0.5621689284540793,0.34325339268111893,0.016129032258064516,98,990,10,3,491,1000
consensus,0.7083276561409649,0.5624914842114473,1,3,990,10,3,492,1000
intermediate majority,0.5595735968692742,0.3393603953039113,0,43,990,10,3,492,1000
majority,0.7209596168978625,0.5814394253467937,0.9664634146341463,96,990,10,3,492,1000
minority,0.5630667172487931,0.3446000758731897,0.02127659574468085,96,990,10,3,492,1000
intermediate majority,0.5524716426668068,0.32870746400021017,0.064,42,990,10,3,493,1000
majority,0.7138173979281643,0.5707260968922464,0.9481481481481482,99,990,10,3,493,1000
minority,0.5526118966170767,0.328917844925615,0.010526315789473684,99,990,10,3,493,1000
consensus,0.7428057902803024,0.6142086854204536,1,1,990,10,3,494,1000
intermediate majority,0.586534614536537,0.37980192180480554,0.136986301369863,55,990,10,3,494,1000
majority,0.7213510580077072,0.5820265870115608,0.9173047473200613,98,990,10,3,494,1000
minority,0.5676022657565429,0.35140339863481446,0.027624309392265192,98,990,10,3,494,1000
consensus,0.6890797150088475,0.5336195725132712,1,2,990,10,3,495,1000
dissensus,0.5555310608819127,0.3332965913228691,0.5,1,990,10,3,495,1000
intermediate majority,0.5952844133996477,0.39292662009947144,0.13761467889908258,40,990,10,3,495,1000
majority,0.717223468730445,0.5758352030956674,0.9445277361319341,96,990,10,3,495,1000
minority,0.543887336766246,0.31583100514936907,0.02717391304347826,96,990,10,3,495,1000
consensus,0.7267545007220987,0.5901317510831481,1,3,990,10,3,496,1000
dissensus,0.662567582866177,0.49385137429926546,0.5,1,990,10,3,496,1000
intermediate majority,0.5673960469663143,0.3510940704494715,0.05454545454545454,42,990,10,3,496,1000
majority,0.7144684488027307,0.5717026732040962,0.978328173374613,95,990,10,3,496,1000
minority,0.5738128871477731,0.3607193307216596,0,95,990,10,3,496,1000
consensus,0.6750297499044489,0.5125446248566733,1,1,990,10,3,497,1000
intermediate majority,0.5750205732367345,0.3625308598551017,0.02631578947368421,43,990,10,3,497,1000
majority,0.7036949529479531,0.5555424294219297,0.9545454545454546,98,990,10,3,497,1000
minority,0.5722478778948434,0.3583718168422652,0.014563106796116505,98,990,10,3,497,1000
intermediate majority,0.5321161844511442,0.29817427667671614,0,40,990,10,3,498,1000
majority,0.728167907406297,0.5922518611094455,0.9507959479015919,99,990,10,3,498,1000
minority,0.5736080615854107,0.36041209237811594,0.0663265306122449,99,990,10,3,498,1000
consensus,0.74018998676911,0.6102849801536651,1,1,990,10,3,499,1000
dissensus,0.6528340318550666,0.4792510477825999,0.5,1,990,10,3,499,1000
intermediate majority,0.5868142306804657,0.38022134602069857,0.08333333333333333,41,990,10,3,499,1000
majority,0.7043184548358659,0.5564776822537988,0.9464831804281345,97,990,10,3,499,1000
minority,0.5701568264111903,0.3552352396167853,0.015306122448979591,97,990,10,3,499,1000
consensus,0.6886602525754522,0.5329903788631782,1,2,990,10,3,500,1000
intermediate majority,0.5644315723368913,0.34664735850533707,0.06722689075630252,46,990,10,3,500,1000
majority,0.7079054455880625,0.5618581683820938,0.947209653092006,97,990,10,3,500,1000
minority,0.5615503147784422,0.34232547216766335,0.026595744680851064,97,990,10,3,500,1000
consensus,0.6933262179760884,0.5399893269641325,1,2,990,10,3,501,1000
intermediate majority,0.5548308395664208,0.33224625934963115,0.05555555555555555,50,990,10,3,501,1000
majority,0.7267028293560334,0.59005424403405,0.9457364341085271,97,990,10,3,501,1000
minority,0.5578152231630247,0.336722834744537,0.027624309392265192,97,990,10,3,501,1000
consensus,0.7408015425860262,0.6112023138790392,1,2,990,10,3,502,1000
dissensus,0.633508680240872,0.45026302036130805,0.5,2,990,10,3,502,1000
intermediate majority,0.5701352056703486,0.3552028085055229,0,51,990,10,3,502,1000
majority,0.7050322614372514,0.5575483921558771,0.98125,95,990,10,3,502,1000
minority,0.5520267970129555,0.3280401955194333,0,95,990,10,3,502,1000
consensus,0.7156086994645496,0.5734130491968245,1,3,990,10,3,503,1000
dissensus,0.760889978054911,0.6413349670823665,0.5,1,990,10,3,503,1000
intermediate majority,0.5794944220611283,0.36924163309169244,0.16216216216216217,39,990,10,3,503,1000
majority,0.7226569571876599,0.5839854357814899,0.9096573208722741,95,990,10,3,503,1000
minority,0.568466863856539,0.3527002957848085,0.04060913705583756,95,990,10,3,503,1000
consensus,0.7494217452825979,0.6241326179238968,1,2,990,10,3,504,1000
dissensus,0.5841615346105149,0.3762423019157723,0.5,1,990,10,3,504,1000
intermediate majority,0.5541789103816781,0.33126836557251715,0.10784313725490197,37,990,10,3,504,1000
majority,0.7114934981201808,0.5672402471802714,0.9273827534039334,96,990,10,3,504,1000
minority,0.5704815527770901,0.35572232916563523,0.025380710659898477,96,990,10,3,504,1000
consensus,0.703219557274133,0.5548293359111994,1,2,990,10,3,505,1000
dissensus,0.7383516973505417,0.6075275460258127,0.5,1,990,10,3,505,1000
intermediate majority,0.5717050986935875,0.35755764804038126,0.10869565217391304,48,990,10,3,505,1000
majority,0.7098903484297244,0.5648355226445867,0.919431279620853,96,990,10,3,505,1000
minority,0.5606647616349213,0.340997142452382,0.015873015873015872,96,990,10,3,505,1000
consensus,0.6992710664040512,0.5489065996060769,1,3,990,10,3,506,1000
dissensus,0.6259372497908772,0.4389058746863157,0.5,1,990,10,3,506,1000
intermediate majority,0.5769458342177262,0.3654187513265892,0.1,51,990,10,3,506,1000
majority,0.7053538689097846,0.5580308033646769,0.9499217527386542,95,990,10,3,506,1000
minority,0.5615162407810533,0.34227436117157994,0.03508771929824561,95,990,10,3,506,1000
consensus,0.7144411989798148,0.5716617984697223,1,1,990,10,3,507,1000
intermediate majority,0.5556043543474516,0.3334065315211774,0.08333333333333333,35,990,10,3,507,1000
majority,0.703458996777553,0.5551884951663293,0.9736070381231672,98,990,10,3,507,1000
minority,0.5544438091830562,0.33166571377458437,0.01485148514851485,98,990,10,3,507,1000
consensus,0.7678315037085365,0.6517472555628047,1,1,990,10,3,508,1000
dissensus,0.5885026697690289,0.38275400465354326,0.5,1,990,10,3,508,1000
intermediate majority,0.5617555594776208,0.3426333392164312,0.08461538461538462,46,990,10,3,508,1000
majority,0.7007860627351915,0.5511790941027872,0.9433962264150944,97,990,10,3,508,1000
minority,0.5703617345596499,0.3555426018394749,0.058823529411764705,97,990,10,3,508,1000
consensus,0.7549628141336143,0.6324442212004215,1,1,990,10,3,509,1000
intermediate majority,0.5714757532103861,0.35721362981557914,0.061946902654867256,42,990,10,3,509,1000
majority,0.7106336418791197,0.5659504628186797,0.9577677224736049,98,990,10,3,509,1000
minority,0.5242103522581054,0.2863155283871582,0,98,990,10,3,509,1000
consensus,0.7412968704476953,0.6119453056715429,1,2,990,10,3,510,1000
dissensus,0.6699277833569796,0.5048916750354693,0.5,1,990,10,3,510,1000
intermediate majority,0.5569857327858844,0.33547859917882655,0,39,990,10,3,510,1000
majority,0.7243741972847757,0.5865612959271636,0.969558599695586,96,990,10,3,510,1000
minority,0.573840047872503,0.3607600718087545,0.015151515151515152,96,990,10,3,510,1000
consensus,0.7838556046908102,0.6757834070362152,1,1,990,10,3,511,1000
intermediate majority,0.56123394929772,0.3418509239465799,0.037383177570093455,40,990,10,3,511,1000
majority,0.7296276316412077,0.5944414474618115,0.9805097451274363,98,990,10,3,511,1000
minority,0.5811132123779723,0.37166981856695835,0,98,990,10,3,511,1000
dissensus,0.6163184457070505,0.4244776685605757,0.5,2,990,10,3,512,1000
intermediate majority,0.5741529937617094,0.36122949064256404,0.09174311926605505,42,990,10,3,512,1000
majority,0.725777964610233,0.5886669469153495,0.9774436090225563,97,990,10,3,512,1000
minority,0.5481955159715295,0.3222932739572942,0,97,990,10,3,512,1000
consensus,0.6768784139460574,0.5153176209190861,1,2,990,10,3,513,1000
dissensus,0.6362317178087931,0.45434757671318954,0.5,1,990,10,3,513,1000
intermediate majority,0.5654577156879328,0.34818657353189925,0.024193548387096774,46,990,10,3,513,1000
majority,0.7283282717550693,0.5924924076326039,0.9680851063829787,96,990,10,3,513,1000
minority,0.5515717309498497,0.3273575964247745,0.016853932584269662,96,990,10,3,513,1000
consensus,0.7513923707159443,0.6270885560739166,1,3,990,10,3,514,1000
intermediate majority,0.5639464373528523,0.3459196560292785,0.02912621359223301,38,990,10,3,514,1000
majority,0.7137101183446439,0.5705651775169659,0.9537750385208013,96,990,10,3,514,1000
minority,0.5527666042594669,0.3291499063892004,0.02403846153846154,96,990,10,3,514,1000
consensus,0.7564750996987439,0.6347126495481159,1,3,990,10,3,515,1000
dissensus,0.6124998061296841,0.41874970919452614,0.5,2,990,10,3,515,1000
intermediate majority,0.5933803262799477,0.3900704894199216,0.1092436974789916,44,990,10,3,515,1000
majority,0.7156979942269106,0.5735469913403659,0.9462875197472354,94,990,10,3,515,1000
minority,0.5647740659497164,0.3471610989245745,0.010638297872340425,94,990,10,3,515,1000
consensus,0.7546663984656334,0.6319995976984502,1,1,990,10,3,516,1000
dissensus,0.6876272721060862,0.5314409081591294,0.5,1,990,10,3,516,1000
intermediate majority,0.5529965035109652,0.3294947552664477,0,39,990,10,3,516,1000
majority,0.7184449410729945,0.5776674116094918,0.9708029197080292,97,990,10,3,516,1000
minority,0.5646525312771913,0.34697879691578687,0.015873015873015872,97,990,10,3,516,1000
consensus,0.6621306495275349,0.4931959742913023,1,2,990,10,3,517,1000
dissensus,0.5802768251548212,0.3704152377322317,0.5,1,990,10,3,517,1000
intermediate majority,0.5793471271334985,0.3690206907002477,0.04895104895104895,51,990,10,3,517,1000
majority,0.7186692866947526,0.5780039300421289,0.952076677316294,96,990,10,3,517,1000
minority,0.5758270539406746,0.36374058091101186,0.031413612565445025,96,990,10,3,517,1000
consensus,0.6892909343871806,0.5339364015807708,1,3,990,10,3,518,1000
intermediate majority,0.5614835975396453,0.34222539630946797,0.0784313725490196,38,990,10,3,518,1000
majority,0.716277472708641,0.5744162090629614,0.9564564564564565,96,990,10,3,518,1000
minority,0.5733877136889431,0.3600815705334147,0.046875,96,990,10,3,518,1000
consensus,0.7263572506979108,0.5895358760468663,1,5,990,10,3,519,1000
intermediate majority,0.5579151183418516,0.3368726775127774,0.03333333333333333,46,990,10,3,519,1000
majority,0.7100264390034787,0.5650396585052182,0.9795918367346939,94,990,10,3,519,1000
minority,0.5572031347525521,0.33580470212882824,0.03278688524590164,94,990,10,3,519,1000
consensus,0.693069209639604,0.5396038144594059,1,4,990,10,3,520,1000
intermediate majority,0.5516284234721576,0.32744263520823635,0.023622047244094488,47,990,10,3,520,1000
majority,0.7151476946676903,0.5727215420015355,0.9733542319749217,95,990,10,3,520,1000
minority,0.5440164659113564,0.3160246988670347,0,95,990,10,3,520,1000
dissensus,0.7401484446600081,0.610222666990012,0.5,1,990,10,3,521,1000
intermediate majority,0.5619673142722665,0.34295097140839986,0,45,990,10,3,521,1000
majority,0.7154076104333131,0.5731114156499698,0.9882352941176471,98,990,10,3,521,1000
minority,0.5512566538851694,0.3268849808277542,0,98,990,10,3,521,1000
consensus,0.6690195712260902,0.5035293568391354,1,1,990,10,3,522,1000
dissensus,0.6258876651991159,0.43883149779867386,0.5,1,990,10,3,522,1000
intermediate majority,0.5827271951320789,0.37409079269811846,0.07462686567164178,50,990,10,3,522,1000
majority,0.7204177301611076,0.5806265952416615,0.9587155963302753,97,990,10,3,522,1000
minority,0.5726616010325705,0.35899240154885576,0.02197802197802198,97,990,10,3,522,1000
consensus,0.725958592297199,0.5889378884457983,1,2,990,10,3,523,1000
intermediate majority,0.5451080321182749,0.3176620481774123,0.023622047244094488,47,990,10,3,523,1000
majority,0.7271695392143552,0.5907543088215329,0.9614197530864198,97,990,10,3,523,1000
minority,0.5766632310321762,0.36499484654826425,0.03076923076923077,97,990,10,3,523,1000
intermediate majority,0.5218496219058808,0.28277443285882126,0,43,990,10,3,524,1000
majority,0.7211418358586248,0.5817127537879372,0.9660537482319661,99,990,10,3,524,1000
minority,0.5600212782484579,0.3400319173726869,0.01694915254237288,99,990,10,3,524,1000
consensus,0.7168999504918854,0.5753499257378281,1,3,990,10,3,525,1000
dissensus,0.700738068126763,0.5511071021901445,0.5,1,990,10,3,525,1000
intermediate majority,0.5632720834782554,0.3449081252173831,0.0761904761904762,42,990,10,3,525,1000
majority,0.7273132562713405,0.5909698844070106,0.9665144596651446,95,990,10,3,525,1000
minority,0.5800992964712428,0.3701489447068641,0.015957446808510637,95,990,10,3,525,1000
consensus,0.6821573296872279,0.5232359945308418,1,3,990,10,3,526,1000
dissensus,0.659109308756888,0.4886639631353319,0.5,4,990,10,3,526,1000
intermediate majority,0.560193753848872,0.34029063077330807,0.08759124087591241,50,990,10,3,526,1000
majority,0.7217970547436225,0.5826955821154338,0.9630818619582665,92,990,10,3,526,1000
minority,0.5263388908895044,0.28950833633425643,0,92,990,10,3,526,1000
consensus,0.7202188997839888,0.5803283496759832,1,1,990,10,3,527,1000
intermediate majority,0.5954552721620228,0.39318290824303403,0.1796875,45,990,10,3,527,1000
majority,0.70532457642472135,0.557986864637082,0.8984615384615384,98,990,10,3,527,1000
minority,0.5558578924394271,0.33378683865914066,0.054455445544554455,98,990,10,3,527,1000
consensus,0.7073827819665894,0.5610741729498842,1,2,990,10,3,528,1000
dissensus,0.6108219181265061,0.4162328771897592,0.5,4,990,10,3,528,1000
intermediate majority,0.5697194014290541,0.35457910214358107,0.06896551724137931,44,990,10,3,528,1000
majority,0.7189135921688804,0.5783703882533207,0.9448818897637795,93,990,10,3,528,1000
minority,0.5640155287100491,0.3460232930650737,0.0111731843575419,93,990,10,3,528,1000
consensus,0.706070258996139,0.5591053884942085,1,1,990,10,3,529,1000
dissensus,0.7421066205948592,0.6131599308922887,0.5,1,990,10,3,529,1000
intermediate majority,0.5564657348525572,0.3346986022788359,0.022556390977443608,50,990,10,3,529,1000
majority,0.7131031828302176,0.5696547742453263,0.9606060606060606,97,990,10,3,529,1000
minority,0.5615409539289871,0.34231143089348065,0.02824858757062147,97,990,10,3,529,1000
consensus,0.7409657918278956,0.6114486877418435,1,3,990,10,3,530,1000
dissensus,0.61568093306074545,0.4235213995911182,0.5,1,990,10,3,530,1000
intermediate majority,0.5635852351303954,0.3453778526955931,0.027777777777777776,53,990,10,3,530,1000
majority,0.7105697051661085,0.5658545577491627,0.9480314960629921,95,990,10,3,530,1000
