constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
consensus,0.7386630435318997,0.6079945652978496,1,2,990,10,3,64,100
dissensus,0.6966471200110391,0.5449706800165587,0.5,2,990,10,3,64,100
intermediate majority,0.5505866620799788,0.32587999311996807,0.056451612903225805,45,990,10,3,64,100
majority,0.7251139108416257,0.5876708662624385,0.9494470774091627,95,990,10,3,64,100
minority,0.5570216205345856,0.33553243080187845,0.03626943005181347,95,990,10,3,64,100
consensus,0.8259955338202417,0.7389933007303626,1,1,990,10,3,65,100
intermediate majority,0.5673581458841972,0.3510372188262958,0.0660377358490566,40,990,10,3,65,100
majority,0.7162350011694416,0.5743525017541624,0.954954954954955,98,990,10,3,65,100
minority,0.5366979841813028,0.3050469762719541,0.014423076923076924,98,990,10,3,65,100
dissensus,0.5760840483941138,0.3641260725911707,0.5,1,990,10,3,66,100
intermediate majority,0.5786306968608794,0.367946045291319,0.0859375,47,990,10,3,66,100
majority,0.7138728012041524,0.5708092018062286,0.9515885022692889,98,990,10,3,66,100
minority,0.5635168360599868,0.34527525408998017,0.015706806282722512,98,990,10,3,66,100
intermediate majority,0.551649813545369,0.3274747203180536,0,47,990,10,3,67,100
majority,0.7277314907127345,0.5915972360691016,0.9759036144578314,99,990,10,3,67,100
minority,0.5463634886759108,0.3195452330138662,0.029411764705882353,99,990,10,3,67,100
consensus,0.7370416076853872,0.6055624115280808,1,4,990,10,3,68,100
intermediate majority,0.5349949673653986,0.3024924510480979,0.07692307692307693,37,990,10,3,68,100
majority,0.7130959255649705,0.5696438883474557,0.9298780487804879,95,990,10,3,68,100
minority,0.5990833901465266,0.3986250852197899,0.08421052631578947,95,990,10,3,68,100
dissensus,0.593184366185839,0.3897765492787585,0.5,1,990,10,3,69,100
intermediate majority,0.5575528177598601,0.33632922663979004,0.05343511450381679,47,990,10,3,69,100
majority,0.7166877679441424,0.5750316519162134,0.9566517189835575,98,990,10,3,69,100
minority,0.5537501307144003,0.3306251960716004,0.03333333333333333,98,990,10,3,69,100
consensus,0.7561672092881054,0.6342508139321581,1,1,990,10,3,70,100
intermediate majority,0.5788484593825554,0.36827268907383304,0.022388059701492536,50,990,10,3,70,100
majority,0.709689510766413,0.5645342661496195,0.9599383667180277,98,990,10,3,70,100
minority,0.5701572645066366,0.35523589675995487,0.025380710659898477,98,990,10,3,70,100
consensus,0.7848201749070237,0.6772302623605356,1,2,990,10,3,71,100
dissensus,0.6654920432095727,0.49823806481435895,0.5,1,990,10,3,71,100
intermediate majority,0.5842278113609,0.37634171704135,0.037383177570093455,40,990,10,3,71,100
majority,0.7259235885180345,0.5888853827770517,0.9681335356600911,96,990,10,3,71,100
minority,0.5632710695439547,0.344906604315932,0.030927835051546393,96,990,10,3,71,100
consensus,0.6937278083525599,0.5405917125288398,1,1,990,10,3,72,100
dissensus,0.6132846089545638,0.4199269134318456,0.5,1,990,10,3,72,100
intermediate majority,0.5711041665817902,0.3566562498726853,0.0234375,45,990,10,3,72,100
majority,0.7147767719837188,0.5721651579755781,0.9514415781487102,97,990,10,3,72,100
minority,0.5620059226529303,0.34300888397939544,0.03278688524590164,97,990,10,3,72,100
consensus,0.670442417357117,0.5056636260356755,1,2,990,10,3,73,100
dissensus,0.6324898127155999,0.4487347190733999,0.5,2,990,10,3,73,100
intermediate majority,0.545263238397596,0.317894857596394,0,46,990,10,3,73,100
majority,0.7162192967427587,0.5743289451141382,0.9815100154083205,95,990,10,3,73,100
minority,0.558189487842536,0.33728423176380395,0,95,990,10,3,73,100
consensus,0.7203768576184909,0.5805652864277363,1,1,990,10,3,74,100
intermediate majority,0.551951531958803,0.3279272979382044,0.031496062992125984,49,990,10,3,74,100
majority,0.7068031436207809,0.5602047154311713,0.9427710843373494,98,990,10,3,74,100
minority,0.5616190535701299,0.34242858035519486,0.0582010582010582,98,990,10,3,74,100
consensus,0.7333058452505308,0.5999587678757963,1,4,990,10,3,75,100
intermediate majority,0.5691428726866088,0.35371430902991313,0.026785714285714284,42,990,10,3,75,100
majority,0.7082459678539984,0.5623689517809976,0.9614197530864198,95,990,10,3,75,100
minority,0.5490131886667785,0.32351978300016765,0.02631578947368421,95,990,10,3,75,100
consensus,0.6896826158355301,0.5345239237532952,1,2,990,10,3,76,100
dissensus,0.6707051765173674,0.5060577647760511,0.5,1,990,10,3,76,100
intermediate majority,0.5810578919814101,0.3715868379721152,0.125,41,990,10,3,76,100
majority,0.7105198213750018,0.5657797320625028,0.9435114503816794,96,990,10,3,76,100
minority,0.5554553960145987,0.33318309402189805,0.025906735751295335,96,990,10,3,76,100
consensus,0.681215041402417,0.5218225621036254,1,2,990,10,3,77,100
dissensus,0.634463932349657,0.45169589852448555,0.5,1,990,10,3,77,100
intermediate majority,0.5587150742435834,0.338072611365375,0.024793388429752067,46,990,10,3,77,100
majority,0.7051056097413219,0.5576584146119827,0.9643410852713178,96,990,10,3,77,100
minority,0.5370146985865067,0.30552204787976006,0.020618556701030927,96,990,10,3,77,100
consensus,0.6807858283010623,0.5211787424515933,1,3,990,10,3,78,100
dissensus,0.6838082550869634,0.5257123826304451,0.5,1,990,10,3,78,100
intermediate majority,0.5729562149709247,0.3594343224563871,0.0707070707070707,36,990,10,3,78,100
majority,0.7222158881291166,0.5833238321936751,0.9597523219814241,95,990,10,3,78,100
minority,0.5811136532362884,0.3716704798544326,0.014634146341463415,95,990,10,3,78,100
consensus,0.6939625870488171,0.5409438805732256,1,3,990,10,3,79,100
dissensus,0.6585016546693321,0.48775248200399807,0.5,2,990,10,3,79,100
intermediate majority,0.5711993323815422,0.35679899857231334,0.14393939393939395,46,990,10,3,79,100
majority,0.7131348129061441,0.5697022193592162,0.9274193548387096,94,990,10,3,79,100
minority,0.5674099423303368,0.3511149134955052,0.031914893617021274,94,990,10,3,79,100
dissensus,0.640100967604667,0.4601514514070005,0.5,1,990,10,3,80,100
intermediate majority,0.5549740645239518,0.3324610967859278,0,41,990,10,3,80,100
majority,0.7147731198794969,0.5721596798192453,0.9501466275659824,98,990,10,3,80,100
minority,0.553779980603339,0.33066997090500844,0.020942408376963352,98,990,10,3,80,100
intermediate majority,0.5558818100294811,0.3338227150442218,0.03305785123966942,48,990,10,3,81,100
majority,0.7157673389074938,0.5736510083612407,0.9807976366322009,99,990,10,3,81,100
minority,0.5761024750689911,0.36415371260348667,0,99,990,10,3,81,100
consensus,0.7065852967349606,0.5598779451024409,1,3,990,10,3,82,100
intermediate majority,0.5407176637455967,0.31107649561839507,0,45,990,10,3,82,100
majority,0.7184427392964912,0.5776641089447369,0.9875,96,990,10,3,82,100
minority,0.5504281206657279,0.3256421809985919,0.029850746268656716,96,990,10,3,82,100
dissensus,0.6227246359207979,0.4340869538811967,0.5,5,990,10,3,83,100
intermediate majority,0.5506200370621747,0.32593005559326194,0,44,990,10,3,83,100
majority,0.7202338260427666,0.58035073906415,0.9752704791344667,94,990,10,3,83,100
minority,0.5552717731072662,0.33290765966089925,0.016853932584269662,94,990,10,3,83,100
consensus,0.695251142163761,0.5428767132456415,1,2,990,10,3,84,100
dissensus,0.6278825592197892,0.4418238388296838,0.5,3,990,10,3,84,100
intermediate majority,0.5526110427248069,0.32891656408721043,0.05309734513274336,42,990,10,3,84,100
majority,0.7121799799568465,0.5682699699352697,0.9715189873417721,94,990,10,3,84,100
minority,0.5543145612200611,0.33147184183009165,0.015384615384615385,94,990,10,3,84,100
consensus,0.7171569205044459,0.5757353807566689,1,2,990,10,3,85,100
dissensus,0.6670664419187233,0.500599662878085,0.5,2,990,10,3,85,100
intermediate majority,0.544125497616118,0.31618824642417687,0.04285714285714286,50,990,10,3,85,100
majority,0.726773961015715,0.5901609415235727,0.95,95,990,10,3,85,100
minority,0.556275943583608,0.33441391537541193,0.023529411764705882,95,990,10,3,85,100
consensus,0.6994138880788039,0.5491208321182057,1,1,990,10,3,86,100
intermediate majority,0.5838396464164058,0.37575946962460877,0.1,42,990,10,3,86,100
majority,0.7175966631405734,0.5763949947108601,0.9592760180995475,98,990,10,3,86,100
minority,0.5548285139933072,0.3322427709899609,0.014492753623188406,98,990,10,3,86,100
consensus,0.7814321982829522,0.6721482974244282,1,1,990,10,3,87,100
intermediate majority,0.5426097471189375,0.3139146206784062,0.05,53,990,10,3,87,100
majority,0.7138871833430529,0.5708307750145792,0.9668674698795181,98,990,10,3,87,100
minority,0.5842942650646861,0.37644139759702905,0,98,990,10,3,87,100
consensus,0.748072336971139,0.6221085054567085,1,2,990,10,3,88,100
dissensus,0.6203128359125306,0.4304692538687959,0.5,1,990,10,3,88,100
intermediate majority,0.5637073334708367,0.3455610002062551,0.08527131782945736,46,990,10,3,88,100
majority,0.708328372139588,0.562492558209382,0.9557251908396946,96,990,10,3,88,100
minority,0.5652065808835411,0.34780987132531166,0.03977272727272727,96,990,10,3,88,100
intermediate majority,0.5754566100024717,0.36318491500370753,0.032520325203252036,44,990,10,3,89,100
majority,0.7147139689356581,0.572070953403487,0.9682779456193353,99,990,10,3,89,100
minority,0.560010760073073,0.34001614010960957,0.014634146341463415,99,990,10,3,89,100
consensus,0.7354597436186547,0.6031896154279821,1,2,990,10,3,90,100
intermediate majority,0.5479159713627455,0.3218739570441182,0,45,990,10,3,90,100
majority,0.7243014629858117,0.5864521944787177,0.9820089955022488,97,990,10,3,90,100
minority,0.5680511235275899,0.3520766852913848,0.015873015873015872,97,990,10,3,90,100
intermediate majority,0.5974304367138774,0.39614565507081606,0.11009174311926606,41,990,10,3,91,100
majority,0.718814731050446,0.5782220965756691,0.9523121387283237,99,990,10,3,91,100
minority,0.5649037207476795,0.3473555811215192,0.05291005291005291,99,990,10,3,91,100
intermediate majority,0.5513354037470042,0.32700310562050633,0.1016949152542373,45,990,10,3,92,100
majority,0.7082761547815687,0.5624142321723531,0.9304733727810651,99,990,10,3,92,100
minority,0.5511908977178439,0.3267863465767658,0.01020408163265306,99,990,10,3,92,100
consensus,0.6917908465800187,0.537686269870028,1,1,990,10,3,93,100
intermediate majority,0.5481450250449901,0.3222175375674851,0,45,990,10,3,93,100
majority,0.7112906196522669,0.5669359294784004,0.9821958456973294,98,990,10,3,93,100
minority,0.5685562848966356,0.3528344273449533,0.016129032258064516,98,990,10,3,93,100
dissensus,0.6793815998670956,0.5190723998006433,0.5,1,990,10,3,94,100
intermediate majority,0.5542300090368031,0.3313450135552047,0.03508771929824561,44,990,10,3,94,100
majority,0.7247426254776769,0.5871139382165154,0.9811046511627907,98,990,10,3,94,100
minority,0.5664315925124502,0.3496473887686754,0.016853932584269662,98,990,10,3,94,100
consensus,0.6847133419114269,0.5270700128671403,1,3,990,10,3,95,100
dissensus,0.6082002959291761,0.4123004438937642,0.5,2,990,10,3,95,100
intermediate majority,0.5693824237299462,0.35407363559491933,0.176,44,990,10,3,95,100
majority,0.7258203448315969,0.5887305172473953,0.9356913183279743,94,990,10,3,95,100
minority,0.559221842659988,0.338832763989982,0.010362694300518135,94,990,10,3,95,100
dissensus,0.6336214244132862,0.45043213661992926,0.5,2,990,10,3,96,100
intermediate majority,0.5637081407656384,0.3455622111484575,0.08928571428571429,41,990,10,3,96,100
majority,0.7124493509878937,0.5686740264818406,0.940387481371088,97,990,10,3,96,100
minority,0.5639664144338227,0.345949621650734,0.0427807486631016,97,990,10,3,96,100
consensus,0.6503493463465323,0.4755240195197985,1,2,990,10,3,97,100
intermediate majority,0.5508618678258779,0.32629280173881675,0.03305785123966942,43,990,10,3,97,100
majority,0.731199386169233,0.5967990792538495,0.9774436090225563,97,990,10,3,97,100
minority,0.5539647214421732,0.3309470821632599,0.010869565217391304,97,990,10,3,97,100
dissensus,0.5664788022482147,0.34971820337232207,0.5,1,990,10,3,98,100
intermediate majority,0.5627253839338664,0.3440880759007996,0,44,990,10,3,98,100
majority,0.7202385186089489,0.5803577779134235,0.9702823179791976,98,990,10,3,98,100
minority,0.5513121091012453,0.3269681636518679,0.046153846153846156,98,990,10,3,98,100
consensus,0.7082515250581006,0.562377287587151,1,2,990,10,3,99,100
dissensus,0.6443298960259806,0.4664948440389708,0.5,2,990,10,3,99,100
intermediate majority,0.5865955033990008,0.37989325509850114,0.0380952380952381,38,990,10,3,99,100
majority,0.7099250312766223,0.5648875469149334,0.9862174578866769,95,990,10,3,99,100
minority,0.5492084177409803,0.3238126266114705,0,95,990,10,3,99,100
consensus,0.7073078114694605,0.5609617172041909,1,2,990,10,3,100,100
intermediate majority,0.5651413097123926,0.3477119645685889,0,44,990,10,3,100,100
majority,0.7101582436321235,0.5652373654481853,0.9757942511346445,97,990,10,3,100,100
minority,0.5689411580454822,0.3534117370682233,0.015544041450777202,97,990,10,3,100,100
intermediate majority,0.5369919381019744,0.30548790715296165,0,16,950,50,3,1,100
majority,0.728225176536956,0.592337764805434,1,19,950,50,3,1,100
minority,0.5589442305655437,0.3384163458483155,0,19,950,50,3,1,100
intermediate majority,0.5573021969717341,0.3359532954576011,0,18,950,50,3,2,100
majority,0.7187448633235299,0.578117294985295,1,19,950,50,3,2,100
minority,0.5574044829841767,0.336106724476265,0,19,950,50,3,2,100
intermediate majority,0.5426947332241319,0.3140420998361978,0,16,950,50,3,3,100
majority,0.7211859695572155,0.5817789543358232,1,19,950,50,3,3,100
minority,0.567151803153161,0.3507277047297416,0,19,950,50,3,3,100
intermediate majority,0.5646142591211585,0.34692138868173766,0,15,950,50,3,4,100
majority,0.7258179012003848,0.5887268518005773,1,19,950,50,3,4,100
minority,0.5691601688905203,0.3537402533357805,0,19,950,50,3,4,100
intermediate majority,0.5561014863118691,0.33415222946780365,0,16,950,50,3,5,100
majority,0.7131965685955202,0.5697948528932802,1,19,950,50,3,5,100
minority,0.5369964578879044,0.3054946868318566,0,19,950,50,3,5,100
intermediate majority,0.526793496135977,0.29019024420396566,0,17,950,50,3,6,100
majority,0.7247845090380589,0.5871767635570884,1,19,950,50,3,6,100
minority,0.5522610856852095,0.3283916285278143,0,19,950,50,3,6,100
intermediate majority,0.5782093004443485,0.36731395066652284,0,17,950,50,3,7,100
majority,0.733759903334048,0.6006398550010719,1,19,950,50,3,7,100
minority,0.5428753372437011,0.31431300586555155,0,19,950,50,3,7,100
intermediate majority,0.558586616674356,0.33787992501153397,0,19,950,50,3,8,100
majority,0.7223170693706683,0.5834756040560024,1,19,950,50,3,8,100
minority,0.5303154084780164,0.2954731127170246,0,19,950,50,3,8,100
intermediate majority,0.5548937707923052,0.33234065618845776,0,17,950,50,3,9,100
majority,0.7337919959164034,0.6006879938746051,1,19,950,50,3,9,100
minority,0.5407680413101763,0.31115206196526446,0,19,950,50,3,9,100
intermediate majority,0.5709725798117385,0.3564588697176078,0,16,950,50,3,10,100
majority,0.7089115749878152,0.563367362481723,1,19,950,50,3,10,100
minority,0.576374106038503,0.3645611590577546,0,19,950,50,3,10,100
intermediate majority,0.5647609277585861,0.3471413916378792,0,17,950,50,3,11,100
majority,0.7314419262079559,0.5971628893119341,1,19,950,50,3,11,100
minority,0.5425618618621094,0.3138427927931641,0,19,950,50,3,11,100
intermediate majority,0.576941921792425,0.36541288268863753,0,19,950,50,3,12,100
majority,0.7135873555929328,0.5703810333893994,1,19,950,50,3,12,100
minority,0.5619960094042037,0.34299401410630553,0,19,950,50,3,12,100
intermediate majority,0.5432003747150801,0.3148005620726202,0,18,950,50,3,13,100
majority,0.7156893281838786,0.5735339922758179,1,19,950,50,3,13,100
minority,0.5729686924316686,0.3594530386475029,0,19,950,50,3,13,100
intermediate majority,0.5648620791786484,0.34729311876797253,0,18,950,50,3,14,100
majority,0.7331010109829807,0.5996515164744711,1,19,950,50,3,14,100
minority,0.5567664200826323,0.33514963012394844,0,19,950,50,3,14,100
intermediate majority,0.5603756446064456,0.34056346690966843,0,15,950,50,3,15,100
majority,0.7283157118383222,0.5924735677574833,1,19,950,50,3,15,100
minority,0.5651652166802977,0.3477478250204466,0,19,950,50,3,15,100
intermediate majority,0.5522797214250297,0.32841958213754446,0,18,950,50,3,16,100
majority,0.7308744853999243,0.5963117280998865,1,19,950,50,3,16,100
minority,0.5390986194615492,0.3086479291923239,0,19,950,50,3,16,100
intermediate majority,0.563146311052008,0.344719466578012,0,17,950,50,3,17,100
majority,0.7312239398163783,0.5968359097245676,1,19,950,50,3,17,100
minority,0.5467742163460579,0.3201613245190869,0,19,950,50,3,17,100
intermediate majority,0.5480431609185568,0.32206474137783514,0,17,950,50,3,18,100
majority,0.7235394389597616,0.5853091584396423,1,19,950,50,3,18,100
minority,0.5554374160272056,0.3331561240408084,0,19,950,50,3,18,100
intermediate majority,0.5485368192061733,0.3228052288092598,0,19,950,50,3,19,100
majority,0.7191934450282285,0.5787901675423427,1,19,950,50,3,19,100
minority,0.5663735182636676,0.34956027739550133,0,19,950,50,3,19,100
intermediate majority,0.53048681408665,0.2957302211299749,0,18,950,50,3,20,100
majority,0.718830914997686,0.5782463724965291,1,19,950,50,3,20,100
minority,0.552294011237965,0.32844101685694743,0,19,950,50,3,20,100
intermediate majority,0.5606302308500003,0.34094534627500045,0,17,950,50,3,21,100
majority,0.7220188074184813,0.583028211127722,1,19,950,50,3,21,100
minority,0.5749715999742655,0.3624573999613983,0,19,950,50,3,21,100
intermediate majority,0.5574637020793102,0.3361955531189653,0,17,950,50,3,22,100
majority,0.7128514201849402,0.5692771302774102,1,19,950,50,3,22,100
minority,0.5459073142948617,0.31886097144229253,0,19,950,50,3,22,100
intermediate majority,0.5521313320327964,0.32819699804919467,0,18,950,50,3,23,100
majority,0.722943047653295,0.5844145714799424,1,19,950,50,3,23,100
minority,0.5520664567101756,0.32809968506526344,0,19,950,50,3,23,100
intermediate majority,0.5411189836543223,0.3116784754814835,0,18,950,50,3,24,100
majority,0.7156991956182134,0.5735487934273201,1,19,950,50,3,24,100
minority,0.5633677869829767,0.34505168047446505,0,19,950,50,3,24,100
intermediate majority,0.5846415561737761,0.37696233426066417,0,17,950,50,3,25,100
majority,0.7151494997018615,0.5727242495527921,1,19,950,50,3,25,100
minority,0.5375224099549022,0.3062836149323533,0,19,950,50,3,25,100
intermediate majority,0.560892804814727,0.34133920722209055,0,15,950,50,3,26,100
majority,0.7266048165643588,0.5899072248465382,1,19,950,50,3,26,100
minority,0.5517539296128814,0.32763089441932214,0,19,950,50,3,26,100
intermediate majority,0.5513830129132428,0.3270745193698641,0,17,950,50,3,27,100
majority,0.7229867594295809,0.5844801391443714,1,19,950,50,3,27,100
minority,0.5674703835937388,0.3512055753906082,0,19,950,50,3,27,100
intermediate majority,0.553362446008361,0.3300436690125415,0,17,950,50,3,28,100
majority,0.7218003879886797,0.5827005819830198,1,19,950,50,3,28,100
minority,0.5680372111281815,0.35205581669227226,0,19,950,50,3,28,100
intermediate majority,0.5447636898728917,0.3171455348093375,0,19,950,50,3,29,100
majority,0.7183187059952538,0.5774780589928807,1,19,950,50,3,29,100
minority,0.5482279187539266,0.32234187813088994,0,19,950,50,3,29,100
intermediate majority,0.5661705307790186,0.349255796168528,0,15,950,50,3,30,100
majority,0.7213425222785728,0.5820137834178591,1,19,950,50,3,30,100
minority,0.5547155398348667,0.3320733097523,0,19,950,50,3,30,100
intermediate majority,0.565878755839852,0.348818133759778,0,16,950,50,3,31,100
majority,0.7184655121502618,0.5776982682253926,1,19,950,50,3,31,100
minority,0.5545082276545916,0.3317623414818875,0,19,950,50,3,31,100
intermediate majority,0.5570779791606884,0.3356169687410325,0,18,950,50,3,32,100
majority,0.7279512155889828,0.5919268233834742,1,19,950,50,3,32,100
minority,0.5695510461134301,0.3543265691701451,0,19,950,50,3,32,100
intermediate majority,0.5440065453328409,0.3160098179992612,0,18,950,50,3,33,100
majority,0.7246991208876729,0.5870486813315093,1,19,950,50,3,33,100
minority,0.5387504552924417,0.3081256829386626,0,19,950,50,3,33,100
intermediate majority,0.5471385166570629,0.32070777498559433,0,14,950,50,3,34,100
majority,0.7264746893397112,0.5897120340095667,1,19,950,50,3,34,100
minority,0.5432966579131439,0.3149449868697157,0,19,950,50,3,34,100
intermediate majority,0.5543529798161593,0.3315294697242388,0,16,950,50,3,35,100
majority,0.7229587287491801,0.5844380931237702,1,19,950,50,3,35,100
minority,0.5513288208699798,0.32699323130496966,0,19,950,50,3,35,100
intermediate majority,0.5474822828089636,0.3212234242134454,0,17,950,50,3,36,100
majority,0.7136732863884647,0.570509929582697,1,19,950,50,3,36,100
minority,0.5676935222255041,0.3515402833382561,0,19,950,50,3,36,100
intermediate majority,0.565512673889394,0.3482690108340909,0,17,950,50,3,37,100
majority,0.7357139179816092,0.60357087697241385,1,19,950,50,3,37,100
minority,0.5415976355844885,0.3123964533767327,0,19,950,50,3,37,100
intermediate majority,0.5364815599844234,0.30472233997663506,0,17,950,50,3,38,100
majority,0.7245086858791583,0.5867630288187375,1,19,950,50,3,38,100
minority,0.5269500092552627,0.29042501388289405,0,19,950,50,3,38,100
intermediate majority,0.5528732817413079,0.32930992261196174,0,14,950,50,3,39,100
majority,0.7193250361802604,0.5789875542703907,1,19,950,50,3,39,100
minority,0.5556938865045692,0.3335408297568538,0,19,950,50,3,39,100
intermediate majority,0.526211831826618,0.289317747739927,0,15,950,50,3,40,100
majority,0.7106379768043701,0.5659569652065553,1,19,950,50,3,40,100
minority,0.5768544717618794,0.3652817076428191,0,19,950,50,3,40,100
intermediate majority,0.5713298753132052,0.3569948129698079,0,17,950,50,3,41,100
majority,0.725961877460911,0.5889428161913666,1,19,950,50,3,41,100
minority,0.5452112126391795,0.31781681895876923,0,19,950,50,3,41,100
intermediate majority,0.5802347182145431,0.3703520773218147,0,17,950,50,3,42,100
majority,0.7226231430993314,0.583934714648997,1,19,950,50,3,42,100
minority,0.5462019963925662,0.3193029945888493,0,19,950,50,3,42,100
intermediate majority,0.5801843045779539,0.3702764568669308,0,17,950,50,3,43,100
majority,0.7192358394754681,0.5788537592132021,1,19,950,50,3,43,100
minority,0.5569931424410964,0.3354897136616446,0,19,950,50,3,43,100
intermediate majority,0.5533719421346318,0.3300579132019477,0,17,950,50,3,44,100
majority,0.7251910416497722,0.5877865624746583,1,19,950,50,3,44,100
minority,0.5579100059609895,0.33686500894148425,0,19,950,50,3,44,100
intermediate majority,0.5627629932735948,0.3441444899103922,0,18,950,50,3,45,100
majority,0.7186356440708295,0.5779534661062443,1,19,950,50,3,45,100
minority,0.5546778484701527,0.33201677270522906,0,19,950,50,3,45,100
intermediate majority,0.5746301066595098,0.3619451599892646,0,17,950,50,3,46,100
majority,0.7141470868412743,0.5712206302619114,1,19,950,50,3,46,100
minority,0.5536951659342799,0.33054274890141994,0,19,950,50,3,46,100
intermediate majority,0.5376580506336326,0.30648707595044894,0,13,950,50,3,47,100
majority,0.7311542757837347,0.5967314136756021,1,19,950,50,3,47,100
minority,0.5552912370603355,0.3329368555905032,0,19,950,50,3,47,100
intermediate majority,0.5469582932705135,0.3204374399057703,0,17,950,50,3,48,100
majority,0.7130596556031518,0.5695894834047276,1,19,950,50,3,48,100
minority,0.5464502851560561,0.31967542773408414,0,19,950,50,3,48,100
intermediate majority,0.5628711208275039,0.3443066812412558,0,18,950,50,3,49,100
majority,0.7261958770145026,0.589293815521754,1,19,950,50,3,49,100
minority,0.5505407786828332,0.3258111680242499,0,19,950,50,3,49,100
intermediate majority,0.563655009644324,0.34548251446648603,0,18,950,50,3,50,100
majority,0.7169709915801883,0.5754564873702824,1,19,950,50,3,50,100
minority,0.5479667921632148,0.3219501882448222,0,19,950,50,3,50,100
intermediate majority,0.5582936489088245,0.3374404733632367,0,19,950,50,3,51,100
majority,0.7120022770339047,0.5680034155508571,1,19,950,50,3,51,100
minority,0.5373168635993586,0.3059752953990379,0,19,950,50,3,51,100
intermediate majority,0.5468986722859369,0.3203480084289053,0,16,950,50,3,52,100
majority,0.7224767354080249,0.5837151031120374,1,19,950,50,3,52,100
minority,0.5706472601975847,0.35597089029637713,0,19,950,50,3,52,100
intermediate majority,0.5506510013877614,0.32597650208164197,0,16,950,50,3,53,100
majority,0.7272223660078934,0.59083354901184,1,19,950,50,3,53,100
minority,0.5737652864652314,0.3606479296978471,0,19,950,50,3,53,100
intermediate majority,0.5495291867796679,0.32429378016950183,0,16,950,50,3,54,100
majority,0.7230009576964037,0.5845014365446057,1,19,950,50,3,54,100
minority,0.5535658705265571,0.33034880578983583,0,19,950,50,3,54,100
intermediate majority,0.5702551484330377,0.3553827226495565,0,19,950,50,3,55,100
majority,0.7223411632593556,0.5835117448890333,1,19,950,50,3,55,100
minority,0.559076321699921,0.3386144825498815,0,19,950,50,3,55,100
intermediate majority,0.5560263667908637,0.3340395501862955,0,16,950,50,3,56,100
majority,0.7234978443649693,0.585246766547454,1,19,950,50,3,56,100
minority,0.5613893143873772,0.34208397158106574,0,19,950,50,3,56,100
intermediate majority,0.543197788539584,0.3147966828093761,0,18,950,50,3,57,100
majority,0.7197273667765043,0.5795910501647563,1,19,950,50,3,57,100
minority,0.5648926337553413,0.3473389506330119,0,19,950,50,3,57,100
intermediate majority,0.5614879764559603,0.3422319646839404,0,18,950,50,3,58,100
majority,0.7120018151696199,0.5680027227544299,1,19,950,50,3,58,100
minority,0.5813452100369757,0.3720178150554636,0,19,950,50,3,58,100
intermediate majority,0.5433860872719498,0.3150791309079247,0,18,950,50,3,59,100
majority,0.7259855362744385,0.5889783044116579,1,19,950,50,3,59,100
minority,0.5309640606908705,0.29644609103630576,0,19,950,50,3,59,100
intermediate majority,0.5380964301243101,0.30714464518646506,0,16,950,50,3,60,100
majority,0.7261198268974194,0.5891797403461292,1,19,950,50,3,60,100
minority,0.5499931253323328,0.3249896879984992,0,19,950,50,3,60,100
intermediate majority,0.5535754693247698,0.3303632039871546,0,19,950,50,3,61,100
majority,0.7180000519974521,0.5770000779961781,1,19,950,50,3,61,100
minority,0.5558589337516253,0.3337884006274379,0,19,950,50,3,61,100
intermediate majority,0.5272297796613553,0.29084466949203297,0,14,950,50,3,62,100
majority,0.7202845725348627,0.5804268588022938,1,19,950,50,3,62,100
minority,0.56728488972473,0.35092733458709496,0,19,950,50,3,62,100
intermediate majority,0.5428194841973175,0.3142292262959762,0,18,950,50,3,63,100
majority,0.7140851271983484,0.5711276907975225,1,19,950,50,3,63,100
minority,0.5700772879473951,0.35511593192109264,0,19,950,50,3,63,100
intermediate majority,0.5559466958679189,0.3339200438018783,0,19,950,50,3,64,100
majority,0.7271339203369438,0.5907008805054158,1,19,950,50,3,64,100
minority,0.5434219983011038,0.3151329974516557,0,19,950,50,3,64,100
intermediate majority,0.5418730166738632,0.31280952501079484,0,16,950,50,3,65,100
majority,0.7199849601866198,0.5799774402799298,1,19,950,50,3,65,100
minority,0.577483806801158,0.3662257102017369,0,19,950,50,3,65,100
intermediate majority,0.5539064944713589,0.33085974170703836,0,19,950,50,3,66,100
majority,0.7257860846499777,0.5886791269749665,1,19,950,50,3,66,100
minority,0.558970070281066,0.338455105421599,0,19,950,50,3,66,100
intermediate majority,0.5520943661514224,0.3281415492271337,0,15,950,50,3,67,100
majority,0.7228639770887033,0.584295965633055,1,19,950,50,3,67,100
minority,0.5427465093916429,0.3141197640874644,0,19,950,50,3,67,100
intermediate majority,0.5733481888766583,0.3600222833149875,0,14,950,50,3,68,100
majority,0.718100149038404,0.577150223557606,1,19,950,50,3,68,100
minority,0.5382990527596763,0.30744857913951446,0,19,950,50,3,68,100
intermediate majority,0.5564385248620188,0.3346577872930283,0,17,950,50,3,69,100
majority,0.7236558235038795,0.5854837352558193,1,19,950,50,3,69,100
minority,0.5492664635543608,0.3238996953315412,0,19,950,50,3,69,100
intermediate majority,0.5401550245967632,0.31023253689514485,0,18,950,50,3,70,100
majority,0.7198383727001659,0.5797575590502488,1,19,950,50,3,70,100
minority,0.5636885277798641,0.3455327916697961,0,19,950,50,3,70,100
intermediate majority,0.5751424410403887,0.362713661560583,0,18,950,50,3,71,100
